index,pred_class,true_bbox,cam_bboxes,resnet_iou
Birman_90,32,"[5.376, 55.816, 170.68800000000002, 129.92000000000002]","[66, 47, 102, 106]",0.4295887633445101
Egyptian_Mau_224,11,"[1.8666666666666667, 57.22222222222222, 163.64444444444445, 118.84444444444445]","[26, 74, 156, 117]",0.6069458276583382
British_Shorthair_40,9,"[29.568, 44.72, 161.28, 141.568]","[60, 61, 128, 125]",0.7007681764688999
havanese_49,16,"[0.448, 31.136, 186.368, 164.416]","[57, 79, 133, 103]",0.43174427069098203
english_setter_47,13,"[43.456, 43.68, 107.072, 142.912]","[29, 56, 101, 110]",0.5635697980100829
Bombay_73,7,"[4.928, 60.256, 211.45600000000002, 108.416]","[26, 68, 154, 91]",0.6112920117488442
havanese_25,16,"[61.192, 2.24, 110.656, 220.416]","[51, 39, 112, 110]",0.4389742625074343
leonberger_3,19,"[77.952, 67.016, 146.048, 119.168]","[86, 66, 112, 107]",0.6775990896603533
scottish_terrier_68,30,"[59.848, 45.248, 112.44800000000001, 159.04]","[72, 31, 95, 93]",0.3889030123843972
wheaten_terrier_66,35,"[6.72, 50.096000000000004, 209.216, 136.192]","[38, 46, 129, 138]",0.59519185368655
boxer_1,8,"[59.136, 56.712, 154.112, 128.576]","[58, 68, 115, 106]",0.6054310943491458
miniature_pinscher_98,21,"[94.976, 46.816, 73.024, 144.256]","[68, 37, 118, 129]",0.5103714905044683
chihuahua_22,10,"[66.752, 57.568, 88.256, 101.696]","[51, 45, 98, 109]",0.6763924324844751
english_setter_77,13,"[35.096000000000004, 30.912, 159.936, 175.616]","[35, 50, 114, 110]",0.44592117779524293
British_Shorthair_30,9,"[39.647999999999996, 23.744, 155.45600000000002, 194.43200000000002]","[65, 46, 131, 115]",0.49332741738735564
leonberger_200,19,"[34.496, 79.52000000000001, 118.272, 77.504]","[62, 60, 119, 99]",0.5056457936477805
Russian_Blue_82,27,"[21.056, 37.0, 159.04, 149.184]","[91, 51, 117, 114]",0.3774794123221233
Russian_Blue_91,27,"[8.96, 32.032, 215.04, 151.424]","[0, 49, 151, 117]",0.4944485123750905
samoyed_24,29,"[39.424, 53.984, 126.336, 141.568]","[43, 50, 117, 112]",0.6886649766109871
Ragdoll_76,6,"[3.584, 37.448, 220.416, 147.84]","[28, 41, 124, 130]",0.4946863954377021
keeshond_35,18,"[31.733333333333334, 66.86666666666667, 124.60000000000001, 119.0]","[35, 69, 138, 115]",0.8333300154084433
keeshond_81,18,"[30.912, 28.0, 193.088, 154.56]","[41, 44, 148, 122]",0.605019194200428
Bombay_25,7,"[0.0, 28.56, 189.84000000000003, 167.44000000000003]","[40, 59, 135, 112]",0.4756690020252928
wheaten_terrier_33,35,"[0.0, 32.928, 221.312, 163.072]","[52, 36, 127, 120]",0.42228009096373337
keeshond_80,30,"[89.60000000000001, 28.0, 134.4, 166.208]","[82, 37, 98, 101]",0.3951535403305897
havanese_81,16,"[49.992000000000004, 59.136, 135.296, 138.43200000000002]","[38, 70, 105, 103]",0.47984359723713094
english_setter_57,13,"[28.448, 34.048, 146.496, 141.12]","[64, 25, 114, 104]",0.47893965261094756
Ragdoll_98,26,"[37.448, 0.448, 146.94400000000002, 223.552]","[43, 26, 122, 116]",0.43081161389478806
British_Shorthair_25,9,"[0.448, 26.48, 217.728, 174.72]","[55, 38, 169, 143]",0.6002471327295592
american_pit_bull_terrier_40,14,"[59.504000000000005, 58.688, 96.768, 101.248]","[56, 74, 130, 109]",0.5313064188774788
wheaten_terrier_27,35,"[9.856, 23.272, 213.248, 174.272]","[0, 27, 179, 132]",0.5804628329677752
chihuahua_24,34,"[55.552, 82.656, 118.72, 64.512]","[72, 66, 110, 110]",0.5013087496234476
keeshond_32,18,"[37.0, 0.448, 146.496, 223.552]","[28, 43, 92, 114]",0.28014410865914047
British_Shorthair_77,9,"[56.448, 50.848, 134.848, 144.704]","[54, 41, 115, 136]",0.677598499997558
Maine_Coon_93,20,"[28.448, 36.736000000000004, 103.936, 148.288]","[46, 39, 112, 119]",0.5568401788178756
leonberger_1,19,"[23.0, 17.472, 173.824, 206.528]","[31, 27, 193, 149]",0.6184868815902773
pomeranian_23,24,"[79.744, 38.344, 73.92, 124.096]","[84, 69, 96, 101]",0.5266605302860209
english_cocker_spaniel_20,12,"[28.448, 20.608, 166.656, 166.208]","[32, 42, 171, 110]",0.6280231152293412
shiba_inu_3,31,"[52.68, 2.24, 126.784, 217.28]","[49, 26, 125, 115]",0.49879825650578385
wheaten_terrier_81,35,"[35.168, 35.392, 128.576, 179.20000000000002]","[77, 31, 109, 105]",0.3388038805677182
yorkshire_terrier_67,36,"[0.896, 37.0, 175.616, 149.632]","[46, 54, 143, 130]",0.608093985386036
pomeranian_80,24,"[94.976, 110.88, 36.288000000000004, 60.928000000000004]","[63, 87, 75, 101]",0.2918752823762377
english_cocker_spaniel_31,12,"[84.224, 53.368, 75.264, 112.0]","[77, 47, 102, 100]",0.6084308038410977
american_pit_bull_terrier_2,34,"[64.96000000000001, 39.688, 159.04, 146.048]","[72, 39, 152, 148]",0.9436799906672361
shiba_inu_54,31,"[13.888, 40.096000000000004, 161.28, 153.66400000000002]","[108, 39, 116, 100]",0.22337728981538343
shiba_inu_207,31,"[13.44, 74.184, 114.688, 112.0]","[73, 56, 88, 95]",0.2495360471061842
shiba_inu_7,31,"[53.312, 71.048, 170.68800000000002, 114.24000000000001]","[74, 63, 102, 101]",0.46658303322742606
Sphynx_251,33,"[28.373333333333335, 28.373333333333335, 153.81333333333333, 195.62666666666667]","[63, 39, 130, 105]",0.4007828284831027
Persian_21,23,"[21.504, 10.752, 162.624, 169.792]","[39, 29, 128, 127]",0.5887241178335308
havanese_7,16,"[39.688, 25.536, 142.912, 193.536]","[84, 61, 120, 103]",0.3400817832133433
Maine_Coon_271,20,"[27.253333333333334, 52.6, 189.28, 117.97333333333334]","[0, 46, 120, 112]",0.37606035788994574
newfoundland_84,22,"[3.136, 42.376, 153.66400000000002, 142.464]","[41, 41, 149, 156]",0.5760591945211663
basset_hound_26,3,"[44.616, 48.384, 108.416, 124.096]","[72, 70, 104, 102]",0.5232263310152888
havanese_39,16,"[42.824, 25.984, 138.88, 177.856]","[99, 55, 125, 105]",0.2979892613947889
leonberger_22,19,"[0.0, 30.240000000000002, 195.776, 108.864]","[96, 28, 104, 95]",0.42188589848069674
english_setter_59,13,"[0.896, 45.024, 178.752, 150.528]","[35, 57, 148, 123]",0.6512461407489687
Egyptian_Mau_93,11,"[22.72463768115942, 58.84057971014493, 194.7826086956522, 120.11594202898551]","[42, 79, 142, 101]",0.6028466662413177
beagle_85,4,"[8.512, 45.44, 197.12, 145.15200000000002]","[52, 53, 126, 109]",0.48000231105699853
english_setter_75,13,"[66.08, 64.96000000000001, 80.64, 132.608]","[42, 67, 116, 105]",0.5877424904235291
pug_36,8,"[37.632, 55.368, 114.688, 120.96000000000001]","[93, 34, 90, 91]",0.23034516248341166
chihuahua_84,4,"[47.936, 81.0, 129.92000000000002, 73.47200000000001]","[74, 50, 99, 92]",0.4787354633431231
Egyptian_Mau_54,5,"[48.65573770491803, 54.950819672131146, 124.85245901639344, 114.75409836065575]","[28, 72, 103, 104]",0.47343124310816764
chihuahua_93,10,"[30.912, 28.896, 103.488, 160.832]","[26, 63, 122, 96]",0.5393120819247404
american_bulldog_43,2,"[12.096, 29.168, 128.12800000000001, 167.552]","[46, 59, 100, 101]",0.431563984821971
basset_hound_91,3,"[56.896, 87.52000000000001, 107.52, 73.92]","[89, 75, 104, 104]",0.4226777430059725
american_bulldog_214,1,"[18.0, 4.032, 185.92000000000002, 205.184]","[69, 20, 114, 122]",0.36458187933983505
great_pyrenees_53,15,"[66.752, 93.0, 95.424, 93.184]","[71, 69, 105, 107]",0.6025462073181037
leonberger_195,19,"[6.272, 58.464, 196.22400000000002, 107.072]","[72, 73, 125, 106]",0.5097144935515429
Maine_Coon_29,20,"[18.816, 37.0, 205.184, 149.184]","[22, 64, 136, 129]",0.5269032294765692
saint_bernard_192,28,"[45.696, 48.832, 112.44800000000001, 151.424]","[73, 38, 100, 96]",0.3742581477135713
great_pyrenees_69,15,"[30.912, 58.912, 191.744, 111.104]","[64, 38, 117, 106]",0.41916630961299206
Abyssinian_55,0,"[0.8145454545454546, 13.847272727272728, 223.18545454545455, 210.15272727272728]","[0, 66, 159, 158]",0.5314136167783331
Maine_Coon_94,20,"[131.712, 54.952, 72.57600000000001, 108.864]","[103, 31, 98, 102]",0.4329999360467549
scottish_terrier_58,30,"[0.0, 42.480000000000004, 129.92000000000002, 143.36]","[20, 60, 102, 96]",0.5257356175228711
english_setter_58,13,"[64.512, 35.92, 86.912, 153.216]","[48, 60, 106, 111]",0.6250200115619869
Russian_Blue_216,10,"[62.720000000000006, 56.373333333333335, 123.94666666666667, 138.13333333333333]","[61, 69, 125, 116]",0.8256301059049649
boxer_25,8,"[52.64, 16.576, 142.912, 179.648]","[49, 30, 116, 107]",0.46128095315011464
Bombay_202,7,"[14.186666666666667, 28.0, 193.38666666666668, 167.25333333333333]","[38, 57, 122, 109]",0.41113553870079467
german_shorthaired_198,14,"[0.0, 49.544, 161.728, 135.296]","[0, 81, 151, 102]",0.703893486064786
Russian_Blue_207,27,"[0.448, 28.448, 223.552, 163.968]","[39, 51, 129, 126]",0.4434274726267524
pug_49,25,"[38.448, 83.776, 146.94400000000002, 140.224]","[62, 102, 137, 122]",0.6761129120750766
wheaten_terrier_88,14,"[90.72, 137.984, 28.224, 65.408]","[72, 125, 81, 99]",0.23021266891133554
yorkshire_terrier_31,36,"[69.256, 35.392, 115.584, 147.84]","[63, 38, 93, 108]",0.527390792864749
Egyptian_Mau_218,11,"[28.28, 35.84, 167.72000000000003, 147.84]","[72, 83, 107, 114]",0.41084529429672245
Russian_Blue_263,27,"[12.444444444444445, 21.0, 211.05777777777777, 179.2]","[21, 38, 117, 111]",0.3433756338067362
Russian_Blue_61,27,"[81.984, 38.792, 69.44, 112.44800000000001]","[79, 40, 100, 103]",0.652818079336834
english_cocker_spaniel_64,12,"[38.792, 31.36, 138.43200000000002, 191.296]","[46, 56, 98, 106]",0.39227403121044696
basset_hound_52,3,"[11.200000000000001, 71.12, 212.8, 95.424]","[21, 69, 113, 109]",0.49371595149872194
yorkshire_terrier_79,36,"[73.024, 38.344, 148.288, 146.94400000000002]","[84, 62, 140, 122]",0.7573961630176292
Maine_Coon_231,20,"[97.81333333333333, 39.2, 125.44000000000001, 116.48]","[97, 54, 127, 109]",0.8124290232715512
chihuahua_89,21,"[17.472, 30.816, 201.6, 162.17600000000002]","[89, 34, 107, 101]",0.33054305688665886
boxer_98,8,"[32.704, 34.0, 142.464, 154.56]","[68, 90, 114, 106]",0.4486889584305378
great_pyrenees_72,15,"[44.352000000000004, 73.696, 121.85600000000001, 117.824]","[65, 59, 127, 93]",0.4343991435528955
staffordshire_bull_terrier_23,34,"[64.32, 12.096, 131.712, 193.536]","[81, 55, 116, 103]",0.4629919399049699
pomeranian_86,24,"[0.0, 28.448, 223.552, 166.656]","[27, 45, 137, 113]",0.4155272378886586
beagle_26,4,"[0.0, 38.344, 207.424, 140.224]","[0, 67, 185, 111]",0.706014061109577
samoyed_194,29,"[45.472, 64.96000000000001, 99.456, 96.768]","[51, 66, 117, 102]",0.7155098641115568
leonberger_79,19,"[82.24799999999999, 80.64, 77.952, 139.328]","[73, 82, 101, 107]",0.6258605696887118
leonberger_97,19,"[0.0, 41.480000000000004, 223.552, 125.44]","[25, 50, 151, 106]",0.5707792909068866
Birman_194,6,"[43.456, 39.24, 159.488, 145.15200000000002]","[19, 40, 117, 105]",0.3778351550684077
Russian_Blue_262,27,"[16.426666666666666, 38.0, 206.82666666666668, 130.66666666666669]","[69, 42, 114, 115]",0.4851000805169927
american_pit_bull_terrier_26,4,"[21.952, 53.232, 202.048, 133.056]","[59, 47, 129, 113]",0.4974450195823154
Sphynx_223,33,"[0.0, 39.666666666666664, 138.44444444444446, 155.55555555555557]","[68, 26, 88, 105]",0.2643151161540444
Russian_Blue_66,27,"[47.712, 39.872, 92.288, 179.20000000000002]","[55, 54, 114, 110]",0.4739454303590768
german_shorthaired_61,14,"[77.056, 64.328, 72.128, 96.32000000000001]","[45, 63, 115, 99]",0.6102212525252527
yorkshire_terrier_66,36,"[25.984, 38.0, 184.12800000000001, 128.576]","[71, 58, 99, 95]",0.3972638555981918
Siamese_32,32,"[61.536, 13.44, 97.21600000000001, 198.912]","[47, 20, 94, 114]",0.43148833095986977
Bombay_64,7,"[54.50666666666667, 39.49333333333333, 169.49333333333334, 144.85333333333335]","[66, 74, 125, 111]",0.5599456990335405
British_Shorthair_272,9,"[64.84210526315789, 38.589473684210525, 140.29473684210524, 118.48421052631578]","[57, 46, 135, 119]",0.7608293674323668
boxer_47,8,"[57.792, 38.792, 142.016, 146.496]","[73, 55, 121, 112]",0.65138889463116
newfoundland_196,22,"[0.0, 37.0, 224.0, 141.568]","[38, 56, 158, 105]",0.5231584821428571
Bengal_6,5,"[60.032000000000004, 68.712, 130.816, 87.808]","[59, 91, 104, 98]",0.45180554264626677
wheaten_terrier_76,35,"[62.984, 0.896, 100.8, 215.488]","[50, 28, 126, 134]",0.5381785467572733
boxer_54,8,"[49.28, 10.688, 129.92000000000002, 159.488]","[70, 28, 122, 104]",0.5150036870142801
german_shorthaired_50,14,"[108.864, 29.448, 67.648, 113.792]","[97, 54, 101, 98]",0.522273816056384
Maine_Coon_92,0,"[82.432, 75.976, 137.536, 109.76]","[67, 70, 126, 117]",0.6855687727280433
basset_hound_98,3,"[44.08, 0.448, 154.56, 189.504]","[52, 48, 139, 120]",0.5694827267940787
Maine_Coon_96,20,"[6.72, 50.512, 217.28, 130.816]","[76, 34, 148, 123]",0.5105770149435942
Egyptian_Mau_215,11,"[20.96, 0.0, 188.90666666666667, 221.01333333333335]","[57, 47, 99, 114]",0.27031757731000744
wheaten_terrier_79,35,"[28.448, 13.44, 167.104, 210.56]","[37, 27, 187, 164]",0.6524955363205459
newfoundland_19,22,"[0.0, 28.896, 208.32, 167.104]","[26, 28, 163, 146]",0.6765983434220876
Sphynx_94,33,"[38.08, 19.48, 128.576, 184.12800000000001]","[77, 29, 106, 154]",0.527158328861273
wheaten_terrier_83,35,"[69.44, 40.992000000000004, 62.72, 116.48]","[53, 36, 96, 104]",0.5604575163398693
english_setter_60,13,"[56.448, 44.576, 135.296, 137.536]","[38, 36, 116, 119]",0.497785938945352
beagle_96,4,"[26.88, 57.568, 119.616, 137.088]","[41, 61, 97, 105]",0.6211154288494425
Siamese_44,32,"[71.456, 50.624, 103.936, 147.84]","[64, 44, 91, 103]",0.48250196411374113
havanese_56,16,"[48.879999999999995, 28.224, 125.44, 190.4]","[68, 68, 118, 115]",0.4846716467324502
basset_hound_37,3,"[29.792, 59.136, 164.864, 164.864]","[56, 69, 115, 109]",0.461182344668506
Abyssinian_74,0,"[38.792, 17.92, 147.392, 206.08]","[52, 44, 110, 109]",0.39473844455517115
american_bulldog_68,28,"[37.632, 34.544, 106.624, 121.408]","[0, 43, 116, 104]",0.4834450625889537
boxer_3,8,"[130.816, 100.57600000000001, 68.096, 60.928000000000004]","[128, 74, 77, 96]",0.5612761212121214
Egyptian_Mau_60,11,"[14.000000000000002, 39.08, 205.52, 145.04000000000002]","[32, 85, 104, 105]",0.338870226399478
Bengal_48,5,"[6.272, 50.888, 217.728, 103.488]","[0, 75, 154, 103]",0.4397022523256686
pug_96,25,"[4.48, 35.152, 193.536, 186.368]","[90, 70, 134, 110]",0.30523061122349127
miniature_pinscher_197,21,"[0.0, 37.42666666666666, 195.62666666666667, 163.52]","[46, 60, 121, 123]",0.46525553485798793
Egyptian_Mau_31,11,"[21.44350758853288, 0.0, 186.98145025295108, 222.86677908937605]","[40, 67, 130, 157]",0.48452974368326246
basset_hound_75,3,"[49.28, 38.544, 157.248, 134.4]","[74, 68, 150, 121]",0.5480752138498693
havanese_64,16,"[60.928000000000004, 38.792, 138.43200000000002, 146.496]","[75, 67, 119, 102]",0.5985285525540044
British_Shorthair_26,9,"[25.984, 33.0, 198.016, 139.328]","[51, 87, 107, 104]",0.3085839105860707
British_Shorthair_41,9,"[75.976, 54.656, 98.56, 165.312]","[65, 56, 121, 140]",0.7099859524207984
basset_hound_39,3,"[52.416000000000004, 37.0, 160.832, 148.736]","[47, 74, 134, 120]",0.560483566584248
Maine_Coon_265,20,"[0.0, 28.0, 177.856, 143.808]","[37, 47, 136, 137]",0.6232328298987604
keeshond_94,18,"[0.448, 9.136, 223.104, 198.912]","[0, 29, 224, 153]",0.7668155976053181
samoyed_7,29,"[22.344, 25.088, 155.45600000000002, 198.912]","[66, 25, 131, 116]",0.3908115935618295
Siamese_31,32,"[3.136, 48.544, 133.952, 135.744]","[31, 68, 106, 104]",0.6062745804305364
Siamese_249,32,"[0.0, 22.96, 224.0, 185.17333333333335]","[73, 68, 124, 123]",0.36770567602040816
japanese_chin_97,17,"[0.0, 8.448, 194.88, 193.536]","[23, 0, 120, 127]",0.36731782978939415
miniature_pinscher_4,21,"[49.728, 28.896, 165.312, 166.208]","[70, 35, 99, 121]",0.4359776851540037
Birman_46,6,"[0.448, 27.296, 203.84, 185.024]","[50, 27, 154, 139]",0.5656758574534093
Siamese_234,32,"[0.0, 39.2, 210.56, 156.05333333333334]","[46, 56, 118, 102]",0.3662969119746035
saint_bernard_5,28,"[62.272, 82.656, 81.536, 101.696]","[75, 70, 89, 94]",0.5060334332485732
scottish_terrier_39,30,"[114.24000000000001, 46.96, 109.76, 138.88]","[102, 69, 122, 99]",0.6603518025832613
Ragdoll_32,26,"[0.896, 35.168, 221.76, 160.38400000000001]","[0, 36, 126, 124]",0.4348045558104866
Bombay_6,7,"[72.42666666666668, 64.18666666666667, 111.25333333333334, 128.42666666666668]","[46, 65, 110, 101]",0.4977833694533047
Persian_51,23,"[19.240000000000002, 15.68, 185.024, 206.976]","[62, 64, 137, 118]",0.4221380690495122
havanese_192,16,"[20.608, 40.136, 172.48, 145.15200000000002]","[31, 71, 141, 115]",0.6410914241540425
yorkshire_terrier_193,36,"[30.912, 31.136, 171.584, 164.864]","[57, 53, 100, 112]",0.39592725783695254
samoyed_45,29,"[75.264, 49.2, 69.44, 103.936]","[65, 61, 88, 100]",0.6651068840941304
japanese_chin_47,17,"[59.848, 76.608, 96.32000000000001, 114.688]","[55, 75, 117, 99]",0.7080407828703886
keeshond_20,18,"[93.632, 83.104, 130.368, 112.896]","[77, 86, 113, 106]",0.61980444221266
basset_hound_27,3,"[12.096, 37.984, 183.232, 173.824]","[55, 59, 132, 135]",0.5594955518378045
Egyptian_Mau_68,11,"[50.49790794979079, 2.8117154811715483, 126.52719665271967, 212.7531380753138]","[57, 55, 116, 146]",0.6291453405273024
samoyed_195,29,"[43.232, 45.248, 151.872, 178.752]","[50, 40, 154, 128]",0.6131933603823116
japanese_chin_96,17,"[43.456, 60.704, 124.096, 128.576]","[70, 58, 117, 95]",0.49834535996802354
english_cocker_spaniel_72,12,"[42.56, 28.0, 91.392, 133.952]","[60, 29, 97, 96]",0.49114598320795044
chihuahua_49,10,"[54.656, 31.96, 115.136, 157.248]","[48, 45, 111, 103]",0.5719617373980876
english_cocker_spaniel_8,12,"[29.12, 37.0, 149.632, 149.184]","[43, 66, 154, 110]",0.6137579982900807
wheaten_terrier_23,35,"[38.344, 3.136, 146.496, 220.864]","[47, 28, 157, 123]",0.48842296730105056
basset_hound_41,3,"[38.0, 42.56, 124.992, 133.056]","[82, 46, 103, 105]",0.448963191262293
keeshond_51,18,"[39.2, 11.200000000000001, 152.32, 208.768]","[40, 40, 130, 122]",0.4987493253739264
saint_bernard_1,28,"[67.872, 47.488, 118.72, 135.744]","[76, 34, 100, 99]",0.4896380872303927
Birman_51,6,"[0.0, 18.616, 224.0, 193.984]","[18, 55, 206, 148]",0.7016410779092238
pomeranian_192,24,"[0.0, 34.49333333333333, 223.25333333333333, 155.30666666666667]","[44, 55, 126, 109]",0.3961037851675916
beagle_74,4,"[26.432000000000002, 46.816, 197.568, 147.84]","[59, 62, 106, 114]",0.41371584966701574
Birman_87,6,"[11.200000000000001, 36.064, 212.8, 140.224]","[57, 41, 115, 117]",0.4509098546514621
english_setter_8,4,"[42.480000000000004, 32.704, 143.36, 159.936]","[60, 129, 45, 49]",0.09616883862920167
keeshond_7,18,"[37.448, 0.0, 147.392, 224.0]","[51, 47, 151, 135]",0.5113832037714499
Abyssinian_56,0,"[68.096, 34.272, 119.168, 162.17600000000002]","[80, 52, 144, 138]",0.6067625470838586
samoyed_40,29,"[37.448, 4.928, 147.84, 219.072]","[55, 54, 151, 140]",0.5169091435850832
Siamese_74,32,"[10.752, 64.68, 113.34400000000001, 81.984]","[55, 50, 92, 99]",0.444796789743427
japanese_chin_23,17,"[0.0, 47.304, 220.416, 98.11200000000001]","[21, 56, 141, 105]",0.5292264866074051
Bombay_43,7,"[49.5632183908046, 71.0919540229885, 158.02298850574712, 103.63218390804597]","[54, 82, 128, 103]",0.6708666588124919
german_shorthaired_193,14,"[53.312, 48.647999999999996, 131.264, 137.088]","[71, 72, 111, 111]",0.6847008748038464
american_bulldog_29,1,"[70.152, 16.128, 93.632, 198.464]","[67, 17, 115, 111]",0.495988312399011
British_Shorthair_56,9,"[73.92, 43.68, 150.08, 151.872]","[59, 54, 147, 130]",0.6942430184763932
english_setter_7,13,"[28.448, 19.264, 159.04, 204.73600000000002]","[68, 81, 101, 114]",0.35361090031907605
Bengal_66,5,"[23.296, 50.400000000000006, 92.736, 127.68]","[36, 76, 97, 102]",0.6015107587054384
Abyssinian_66,0,"[44.0, 24.733333333333334, 131.13333333333333, 191.33333333333334]","[57, 91, 106, 104]",0.4393751251042905
Ragdoll_83,32,"[30.912, 57.16, 149.632, 101.696]","[70, 48, 116, 110]",0.6623555044672631
Egyptian_Mau_30,11,"[22.400000000000002, 11.200000000000001, 200.48000000000002, 207.20000000000002]","[57, 71, 127, 121]",0.3699374397199616
japanese_chin_22,17,"[34.944, 29.344, 148.736, 166.656]","[91, 41, 100, 112]",0.405354869031014
japanese_chin_81,17,"[20.16, 50.400000000000006, 197.568, 142.912]","[18, 58, 123, 98]",0.4163012145577599
Russian_Blue_240,27,"[0.0, 8.802867383512545, 223.19713261648747, 204.73118279569894]","[36, 104, 152, 120]",0.352093475128287
yorkshire_terrier_51,36,"[12.096, 19.344, 211.45600000000002, 186.816]","[41, 55, 124, 114]",0.35784294131626554
shiba_inu_61,0,"[109.688, 119.168, 33.152, 45.248]","[83, 97, 99, 90]",0.16835709270482602
american_pit_bull_terrier_81,1,"[36.288000000000004, 72.84, 129.024, 110.656]","[71, 67, 109, 108]",0.5869805768500947
Russian_Blue_258,27,"[2.986666666666667, 10.746666666666666, 217.28, 200.10666666666668]","[26, 42, 124, 126]",0.35934443211043454
newfoundland_58,22,"[46.408, 6.272, 138.43200000000002, 217.728]","[36, 43, 112, 127]",0.41008343997189944
german_shorthaired_87,14,"[40.32, 28.776, 148.736, 187.264]","[44, 61, 144, 115]",0.5945521295218957
scottish_terrier_85,30,"[64.688, 21.504, 137.536, 188.16]","[98, 36, 109, 105]",0.41483755613425904
japanese_chin_56,17,"[33.152, 38.0, 185.024, 147.392]","[41, 37, 164, 117]",0.6934193618436769
leonberger_34,19,"[64.512, 68.36, 63.168, 117.824]","[55, 69, 102, 118]",0.6129527047416091
yorkshire_terrier_50,36,"[38.528, 27.336, 170.68800000000002, 126.336]","[45, 42, 101, 108]",0.5058421529945534
great_pyrenees_66,15,"[74.816, 73.736, 149.184, 112.0]","[72, 58, 109, 98]",0.46823330730894763
Abyssinian_24,0,"[67.48, 32.76, 119.00000000000001, 162.96]","[79, 52, 145, 136]",0.5967464327355505
staffordshire_bull_terrier_57,34,"[70.336, 37.0, 153.66400000000002, 149.184]","[80, 57, 104, 103]",0.4672789124580045
english_setter_21,13,"[30.400000000000002, 40.32, 160.38400000000001, 180.096]","[47, 52, 134, 125]",0.5798954532930489
samoyed_93,29,"[12.096, 53.096000000000004, 173.376, 104.384]","[86, 41, 107, 104]",0.45518637385646216
Bombay_46,7,"[0.0, 57.568, 150.976, 138.43200000000002]","[22, 69, 130, 111]",0.6812899248226261
american_pit_bull_terrier_9,2,"[1.344, 45.064, 222.656, 138.43200000000002]","[17, 78, 140, 106]",0.4780794465006658
german_shorthaired_80,14,"[115.136, 73.28800000000001, 84.224, 112.44800000000001]","[92, 89, 112, 105]",0.6227385863017544
Bengal_97,5,"[21.504, 49.952, 183.232, 142.912]","[38, 76, 142, 108]",0.5856553039623005
american_pit_bull_terrier_65,34,"[21.056, 28.448, 127.68, 166.208]","[0, 80, 169, 117]",0.555461565609748
leonberger_56,19,"[17.024, 71.944, 195.776, 88.70400000000001]","[21, 64, 99, 97]",0.48284456063061043
Maine_Coon_227,20,"[27.62666666666667, 36.21333333333333, 159.04000000000002, 159.04000000000002]","[32, 41, 150, 144]",0.8539668595071433
great_pyrenees_192,15,"[6.272, 36.96, 211.904, 146.94400000000002]","[110, 23, 97, 97]",0.24790240528590263
Abyssinian_93,0,"[0.0, 28.0, 218.17600000000002, 168.0]","[74, 57, 109, 112]",0.33306443727388285
american_bulldog_211,1,"[4.928, 37.0, 218.624, 147.392]","[45, 63, 142, 122]",0.5335125219616085
chihuahua_194,21,"[22.693333333333335, 11.200000000000001, 187.41333333333336, 210.56]","[61, 37, 136, 126]",0.4342432700807711
chihuahua_71,10,"[11.200000000000001, 53.128, 172.928, 117.376]","[75, 79, 120, 108]",0.42908519447966115
american_pit_bull_terrier_50,34,"[46.816, 71.68, 90.496, 113.34400000000001]","[71, 55, 75, 89]",0.3951457093132304
Birman_93,6,"[30.912, 86.936, 150.08, 81.08800000000001]","[69, 68, 92, 101]",0.5328034491714448
Bengal_30,5,"[86.28, 97.21600000000001, 44.352000000000004, 51.072]","[81, 80, 76, 91]",0.3275224615384616
Maine_Coon_51,20,"[50.992000000000004, 31.36, 116.928, 164.416]","[44, 23, 118, 108]",0.5290242369027385
basset_hound_199,3,"[70.336, 38.448, 153.66400000000002, 147.392]","[62, 69, 126, 97]",0.4865582009845934
saint_bernard_8,28,"[28.672, 43.72, 141.568, 142.016]","[51, 43, 127, 117]",0.6571604514289828
american_bulldog_62,2,"[74.144, 62.72, 65.856, 127.232]","[76, 68, 101, 90]",0.4919296804231303
leonberger_91,19,"[0.448, 49.992000000000004, 223.104, 135.744]","[0, 42, 151, 156]",0.6117897735535085
Egyptian_Mau_198,11,"[72.392, 44.352000000000004, 80.64, 157.248]","[79, 78, 83, 107]",0.5807472303160964
great_pyrenees_85,28,"[43.904, 39.992000000000004, 175.616, 147.392]","[37, 40, 99, 93]",0.3228823685176115
keeshond_29,18,"[28.896, 0.0, 166.208, 156.8]","[52, 41, 172, 111]",0.5427112076043767
american_pit_bull_terrier_54,34,"[28.672, 70.112, 175.616, 125.44]","[60, 49, 120, 113]",0.44891461622633666
leonberger_43,19,"[29.896, 7.6160000000000005, 163.52, 213.248]","[42, 0, 119, 127]",0.3970944490331151
Birman_83,6,"[0.448, 38.896, 223.552, 147.84]","[59, 38, 165, 146]",0.721197889893782
shiba_inu_43,31,"[68.36, 0.0, 114.688, 216.832]","[72, 0, 108, 114]",0.4950935311011026
staffordshire_bull_terrier_73,1,"[4.928, 55.328, 214.144, 137.984]","[130, 74, 94, 94]",0.2789836704502506
miniature_pinscher_93,21,"[66.304, 64.328, 43.456, 120.96000000000001]","[38, 66, 90, 112]",0.46488699617272705
Bengal_65,5,"[41.664, 60.744, 182.336, 104.83200000000001]","[38, 81, 148, 112]",0.5198319148215754
boxer_77,8,"[42.112, 43.272, 181.44, 143.808]","[38, 53, 137, 114]",0.5703499767167948
