index,pred_class,true_bbox,cam_bboxes,resnet_iou
boxer_38,8,"[41.928, 0.0, 137.536, 223.104]","[56, 0, 168, 131]",0.44288624701768997
staffordshire_bull_terrier_42,34,"[70.6, 41.216, 115.136, 162.624]","[38, 17, 159, 157]",0.538342991235631
english_setter_63,13,"[22.400000000000002, 72.392, 183.68, 95.872]","[0, 57, 174, 138]",0.5365631978993457
pug_80,25,"[18.368000000000002, 54.024, 118.72, 131.264]","[42, 36, 133, 128]",0.4721116550734818
shiba_inu_51,31,"[82.432, 75.976, 73.47200000000001, 68.096]","[39, 39, 141, 132]",0.2688130943477326
pug_66,25,"[67.424, 50.624, 88.70400000000001, 164.416]","[29, 37, 170, 141]",0.4145482871727434
miniature_pinscher_42,21,"[25.536, 99.232, 75.264, 60.032000000000004]","[44, 0, 159, 130]",0.07455527836250392
miniature_pinscher_65,21,"[0.0, 31.136, 216.832, 164.864]","[41, 27, 146, 149]",0.5818207931111556
miniature_pinscher_59,21,"[72.744, 25.088, 102.144, 183.232]","[47, 0, 134, 173]",0.5639596046216834
keeshond_93,18,"[7.6160000000000005, 37.856, 199.36, 137.088]","[0, 0, 160, 175]",0.6065653679152723
pug_85,25,"[3.136, 64.776, 147.84, 119.616]","[26, 43, 170, 161]",0.49656797082098847
Siamese_224,32,"[73.92, 58.61333333333333, 105.28, 91.09333333333333]","[28, 26, 157, 130]",0.4698827110893351
beagle_52,4,"[39.424, 87.976, 117.824, 61.824]","[64, 59, 143, 132]",0.28266021420825416
pomeranian_27,24,"[66.52799999999999, 76.16, 98.56, 124.544]","[43, 69, 146, 155]",0.5424240671674768
beagle_49,3,"[61.824, 33.024, 140.224, 174.272]","[42, 0, 182, 224]",0.5994190769230768
pomeranian_34,24,"[60.928000000000004, 93.44800000000001, 142.912, 92.288]","[46, 64, 130, 142]",0.50499853948524
beagle_2,4,"[4.48, 40.24, 219.52, 146.496]","[54, 46, 170, 161]",0.6719844327830687
keeshond_60,18,"[42.56, 28.0, 180.992, 168.0]","[0, 21, 224, 168]",0.7491131892937761
scottish_terrier_92,29,"[105.72800000000001, 71.048, 25.536, 43.456]","[61, 26, 133, 132]",0.06320872727272728
scottish_terrier_90,30,"[57.792, 32.256, 159.488, 185.472]","[35, 23, 151, 160]",0.5615912916306777
Maine_Coon_30,20,"[44.792, 6.72, 127.232, 194.43200000000002]","[37, 0, 187, 149]",0.5247364297260249
american_pit_bull_terrier_88,2,"[60.296, 67.2, 78.4, 81.536]","[47, 32, 131, 126]",0.3872787107718405
english_cocker_spaniel_61,12,"[64.328, 61.376000000000005, 86.912, 144.256]","[32, 43, 169, 148]",0.4286262070375314
english_setter_66,13,"[17.92, 60.296, 137.536, 125.888]","[0, 57, 176, 141]",0.6977003533204384
beagle_76,4,"[49.544, 8.96, 110.208, 211.008]","[32, 0, 154, 142]",0.4813439480527213
Birman_92,6,"[56.448, 46.368, 167.552, 149.632]","[27, 32, 170, 154]",0.6205595085295499
saint_bernard_57,28,"[60.032000000000004, 67.424, 119.168, 72.128]","[18, 32, 151, 131]",0.3830850847711146
great_pyrenees_77,15,"[11.666666666666666, 49.33333333333333, 161.93333333333334, 135.8]","[34, 28, 168, 144]",0.5893076488583173
japanese_chin_44,17,"[22.400000000000002, 37.64, 175.168, 148.736]","[104, 21, 120, 130]",0.3416399682881412
scottish_terrier_30,30,"[37.896, 0.448, 126.336, 215.936]","[39, 0, 162, 172]",0.6382459714366443
pomeranian_70,24,"[16.576, 37.448, 206.976, 149.184]","[33, 46, 170, 141]",0.772701608847268
great_pyrenees_94,15,"[67.2, 46.856, 132.608, 139.776]","[34, 26, 153, 138]",0.5478642151661606
english_cocker_spaniel_94,12,"[69.256, 17.024, 108.864, 193.088]","[38, 0, 162, 167]",0.5142788281449265
boxer_57,8,"[48.2, 6.272, 126.784, 215.488]","[57, 0, 133, 121]",0.45305433067574574
boxer_60,8,"[22.848, 28.896, 201.15200000000002, 165.312]","[27, 42, 171, 137]",0.7045112659790408
shiba_inu_78,31,"[0.0, 38.0, 159.936, 147.84]","[25, 44, 180, 150]",0.607489224778211
basset_hound_44,3,"[60.480000000000004, 82.656, 118.272, 103.04]","[78, 62, 146, 139]",0.4697662140807897
yorkshire_terrier_199,36,"[14.784, 71.00800000000001, 194.43200000000002, 83.328]","[111, 57, 113, 134]",0.3533818733426196
Abyssinian_85,0,"[0.0, 36.984, 90.496, 104.384]","[51, 44, 173, 150]",0.12188788199486564
Bengal_73,5,"[77.504, 64.736, 146.496, 108.864]","[66, 85, 158, 139]",0.520627190372116
staffordshire_bull_terrier_74,34,"[83.776, 37.0, 84.672, 148.736]","[45, 34, 152, 157]",0.5277310841434794
pomeranian_31,24,"[81.536, 32.344, 138.43200000000002, 138.43200000000002]","[73, 0, 151, 136]",0.5660451451544937
Abyssinian_215,5,"[24.64, 35.46666666666667, 168.74666666666667, 130.66666666666669]","[81, 61, 143, 163]",0.3522520970243364
english_cocker_spaniel_86,12,"[28.896, 39.424, 128.576, 184.576]","[0, 51, 182, 142]",0.5829760910853721
saint_bernard_78,28,"[129.024, 40.544, 86.016, 80.19200000000001]","[34, 60, 161, 135]",0.162721145857569
wheaten_terrier_51,35,"[128.576, 54.048, 26.432000000000002, 42.56]","[41, 75, 152, 149]",0.02461630458207474
leonberger_86,19,"[41.032, 9.856, 146.048, 197.568]","[41, 0, 160, 161]",0.6783709012985394
staffordshire_bull_terrier_61,14,"[87.808, 45.512, 77.504, 103.04]","[39, 32, 185, 138]",0.31280893693693707
Ragdoll_43,26,"[53.984, 44.800000000000004, 131.264, 174.72]","[16, 17, 158, 159]",0.48733921856304113
British_Shorthair_99,9,"[21.056, 37.448, 197.568, 148.736]","[66, 0, 158, 168]",0.5534193424874301
Sphynx_70,33,"[64.736, 5.824, 102.592, 146.94400000000002]","[52, 20, 148, 152]",0.5687156120516101
Bengal_59,5,"[12.096, 31.584, 120.06400000000001, 163.072]","[0, 67, 161, 157]",0.5190420643534756
english_cocker_spaniel_88,12,"[57.568, 30.016000000000002, 107.968, 160.38400000000001]","[26, 22, 167, 156]",0.5833175608373543
saint_bernard_90,28,"[47.488, 39.647999999999996, 80.19200000000001, 123.2]","[36, 61, 134, 128]",0.4329560235127011
beagle_54,4,"[76.16, 58.504000000000005, 59.136, 83.328]","[52, 44, 127, 135]",0.2874123422572178
beagle_5,4,"[87.36, 36.064, 87.36, 96.768]","[50, 27, 174, 136]",0.3572368356997972
newfoundland_57,22,"[60.048, 56.0, 83.328, 126.336]","[40, 51, 148, 149]",0.4773864596408491
wheaten_terrier_191,35,"[25.984, 47.856, 180.096, 134.4]","[52, 60, 172, 164]",0.5610368703245706
yorkshire_terrier_47,36,"[53.472, 16.576, 106.176, 193.536]","[33, 30, 166, 165]",0.575908386050405
pug_195,25,"[66.03999999999999, 29.866666666666667, 105.28, 190.4]","[35, 18, 142, 137]",0.500433043914806
wheaten_terrier_67,35,"[71.68, 37.0, 113.34400000000001, 147.84]","[41, 0, 143, 155]",0.5163530950074608
american_bulldog_97,1,"[34.496, 59.400000000000006, 138.88, 102.144]","[60, 42, 164, 134]",0.4711216054231123
Egyptian_Mau_28,5,"[77.504, 28.896, 94.976, 166.656]","[44, 36, 140, 160]",0.65671945943125
leonberger_92,19,"[30.240000000000002, 35.392, 158.144, 188.608]","[0, 16, 224, 189]",0.5915759186617526
Siamese_210,32,"[25.984, 11.648, 198.016, 212.352]","[0, 33, 190, 156]",0.5549903327408239
american_bulldog_26,1,"[52.864000000000004, 53.576, 163.968, 126.336]","[0, 31, 224, 153]",0.6044310588235294
english_cocker_spaniel_41,12,"[73.47200000000001, 40.584, 99.456, 143.36]","[53, 0, 136, 163]",0.5020412540021167
Sphynx_46,33,"[2.688, 11.200000000000001, 162.624, 202.048]","[53, 0, 171, 159]",0.3820668855421198
staffordshire_bull_terrier_41,34,"[8.96, 42.376, 212.352, 135.744]","[25, 43, 199, 181]",0.692236055887044
newfoundland_44,22,"[43.736000000000004, 1.344, 120.06400000000001, 193.536]","[62, 33, 162, 145]",0.4617761253144247
British_Shorthair_274,9,"[70.0, 74.52000000000001, 89.60000000000001, 103.60000000000001]","[43, 44, 146, 147]",0.43251141552511424
yorkshire_terrier_195,36,"[4.928, 42.824, 136.192, 143.36]","[0, 40, 137, 139]",0.8738045290111055
german_shorthaired_27,14,"[67.2, 73.84, 111.552, 112.44800000000001]","[77, 83, 147, 141]",0.4617434513990407
Maine_Coon_9,20,"[22.773333333333333, 61.64, 197.49333333333334, 98.93333333333334]","[0, 39, 179, 137]",0.5403137313515854
Birman_201,6,"[2.986666666666667, 67.98666666666666, 180.32000000000002, 94.45333333333333]","[71, 38, 153, 144]",0.37277575720197126
english_setter_2,13,"[50.888, 10.304, 133.952, 209.216]","[31, 57, 167, 144]",0.5883723052028359
leonberger_55,19,"[42.112, 57.608000000000004, 105.72800000000001, 87.36]","[37, 33, 145, 128]",0.4976507586206899
beagle_202,4,"[76.608, 114.952, 100.8, 53.312]","[72, 87, 152, 137]",0.25806039185555135
Persian_47,23,"[48.512, 18.368000000000002, 125.44, 196.672]","[40, 0, 161, 165]",0.5600605390333876
shiba_inu_37,31,"[35.90067720090293, 9.584650112866818, 149.1647855530474, 206.80812641083523]","[44, 0, 180, 149]",0.5175199957573418
german_shorthaired_3,14,"[79.56, 52.864000000000004, 54.208, 79.296]","[42, 35, 144, 128]",0.2332073333333334
american_pit_bull_terrier_37,14,"[45.248, 31.584, 173.824, 131.712]","[19, 30, 165, 135]",0.679520688546481
staffordshire_bull_terrier_48,14,"[94.528, 58.504000000000005, 66.752, 115.584]","[51, 59, 173, 132]",0.33592713116577555
Russian_Blue_253,27,"[27.62666666666667, 36.46666666666667, 170.24, 157.54666666666668]","[0, 0, 142, 162]",0.4048166999242585
boxer_86,8,"[98.11200000000001, 65.632, 114.688, 130.368]","[87, 39, 137, 146]",0.6438278460134255
basset_hound_19,3,"[54.432, 5.824, 94.528, 191.296]","[26, 0, 145, 170]",0.5702747630955054
Persian_59,23,"[0.448, 25.504, 221.312, 190.848]","[40, 0, 184, 172]",0.5634432969505637
scottish_terrier_77,30,"[28.224, 28.0, 144.704, 167.104]","[50, 37, 150, 145]",0.6341892732593234
basset_hound_49,3,"[14.336, 53.088, 185.024, 114.688]","[84, 26, 140, 142]",0.4747250011348844
american_bulldog_53,1,"[37.896, 56.448, 148.288, 166.208]","[0, 50, 177, 134]",0.5794262714515513
pug_97,25,"[66.304, 64.776, 157.696, 120.512]","[53, 64, 171, 135]",0.8232298181503143
leonberger_51,19,"[37.448, 17.92, 141.12, 206.08]","[22, 0, 202, 224]",0.6427247524752474
Maine_Coon_52,20,"[26.472, 14.336, 181.888, 169.792]","[0, 0, 143, 119]",0.34159592781942955
havanese_5,16,"[45.96, 17.92, 137.984, 205.632]","[28, 16, 173, 156]",0.6234525610219951
japanese_chin_52,17,"[47.04, 30.240000000000002, 120.512, 163.072]","[37, 19, 148, 149]",0.6613603993764845
german_shorthaired_68,14,"[28.0, 4.928, 148.736, 217.728]","[0, 34, 224, 149]",0.5083145412731513
samoyed_28,29,"[4.032, 26.168, 189.056, 178.304]","[0, 0, 196, 188]",0.765607595522499
Ragdoll_265,26,"[0.64, 32.64, 223.36, 158.72]","[19, 33, 205, 191]",0.770326688867196
Birman_59,26,"[2.688, 49.024, 182.336, 129.472]","[0, 56, 157, 136]",0.7254382720179393
havanese_63,16,"[0.448, 61.64, 165.76, 117.376]","[42, 54, 143, 134]",0.6064691681896588
Sphynx_80,33,"[3.136, 12.544, 219.52, 211.45600000000002]","[0, 0, 202, 178]",0.6650938287930376
havanese_98,16,"[74.368, 38.0, 149.632, 147.84]","[50, 36, 174, 146]",0.8294141671188544
Egyptian_Mau_19,11,"[37.32727272727273, 2.327272727272727, 141.38181818181818, 220.5090909090909]","[53, 24, 139, 175]",0.6566523262541839
great_pyrenees_193,15,"[0.448, 11.0, 223.552, 198.464]","[0, 0, 192, 151]",0.5761984322342241
german_shorthaired_24,14,"[107.072, 48.608000000000004, 97.664, 146.94400000000002]","[90, 44, 134, 140]",0.6648623117667928
great_pyrenees_55,15,"[51.968, 37.448, 75.712, 123.2]","[23, 34, 138, 133]",0.5082117467581998
Birman_48,6,"[0.0, 48.2, 202.048, 124.096]","[70, 40, 154, 141]",0.5390210695009855
Egyptian_Mau_59,11,"[47.45333333333333, 62.720000000000006, 120.58666666666667, 119.46666666666667]","[59, 67, 145, 157]",0.5103362833671308
samoyed_96,29,"[32.704, 39.879999999999995, 188.16, 171.136]","[23, 27, 166, 160]",0.6428962956559652
american_pit_bull_terrier_94,34,"[30.016000000000002, 68.80799999999999, 94.08, 116.928]","[0, 41, 147, 149]",0.5022410738255033
scottish_terrier_191,30,"[22.848, 29.792, 128.12800000000001, 161.728]","[41, 29, 145, 140]",0.5954158715508421
Russian_Blue_228,5,"[21.653333333333336, 36.96, 202.34666666666666, 148.58666666666667]","[54, 22, 170, 202]",0.6452651734410262
boxer_66,8,"[13.44, 9.064, 199.36, 199.36]","[17, 0, 163, 151]",0.5612453762861483
saint_bernard_52,28,"[6.272, 26.344, 217.728, 168.448]","[67, 0, 157, 144]",0.45261339842153886
Ragdoll_9,26,"[26.432000000000002, 37.448, 184.12800000000001, 147.392]","[44, 28, 163, 159]",0.8275572578877286
great_pyrenees_195,15,"[1.344, 49.504000000000005, 222.208, 124.544]","[0, 47, 182, 159]",0.6595604718700215
Ragdoll_35,6,"[0.448, 47.712, 172.928, 147.84]","[49, 28, 175, 150]",0.45504792223265106
scottish_terrier_65,30,"[58.688, 52.68, 108.416, 108.416]","[26, 52, 152, 138]",0.5603560762776505
beagle_77,4,"[97.664, 65.224, 91.392, 121.408]","[70, 48, 154, 144]",0.500348121212121
german_shorthaired_63,14,"[55.104, 76.872, 69.44, 91.392]","[34, 48, 131, 126]",0.3844820356234097
chihuahua_78,10,"[50.888, 39.872, 124.096, 172.032]","[44, 0, 137, 142]",0.45055861719697754
Siamese_222,32,"[29.12, 55.626666666666665, 192.64000000000001, 127.68]","[0, 36, 165, 140]",0.5219003308237921
beagle_51,4,"[47.04, 39.24, 125.888, 134.848]","[41, 57, 183, 138]",0.5361985084686164
newfoundland_53,22,"[64.06400000000001, 44.168, 150.528, 141.568]","[51, 31, 173, 169]",0.7288691693402194
Russian_Blue_29,9,"[41.664, 37.0, 181.888, 148.288]","[0, 39, 224, 152]",0.7732246003228664
shiba_inu_9,31,"[107.968, 51.456, 85.12, 133.056]","[76, 21, 148, 143]",0.4181472300660231
pomeranian_68,24,"[37.448, 0.0, 147.84, 224.0]","[33, 24, 165, 139]",0.5788436512362893
saint_bernard_19,28,"[13.44, 41.888, 133.056, 77.056]","[0, 24, 130, 122]",0.5242885213923382
havanese_67,16,"[57.792, 31.584, 155.45600000000002, 163.968]","[67, 49, 157, 156]",0.7507454764453854
chihuahua_2,1,"[42.112, 62.536, 181.888, 85.568]","[39, 49, 162, 145]",0.5340440806496518
samoyed_47,29,"[41.032, 39.424, 144.704, 184.576]","[28, 30, 196, 165]",0.6161652391958751
japanese_chin_19,17,"[47.488, 58.016000000000005, 172.928, 137.984]","[34, 41, 159, 147]",0.6678738759339494
samoyed_25,29,"[64.512, 56.263999999999996, 137.088, 120.06400000000001]","[58, 33, 166, 138]",0.6653972151883352
great_pyrenees_67,15,"[50.176, 50.888, 134.4, 135.296]","[23, 25, 146, 135]",0.5200891371589283
newfoundland_24,22,"[3.584, 35.688, 183.68, 148.288]","[48, 25, 176, 148]",0.5597477482618969
Bombay_4,7,"[55.20540540540541, 13.016216216216216, 139.84864864864866, 200.0864864864865]","[22, 0, 153, 153]",0.48436055472808076
boxer_48,8,"[33.824, 15.68, 125.44, 204.288]","[63, 0, 134, 126]",0.3330144375500206
Bengal_98,5,"[65.224, 55.104, 99.904, 155.45600000000002]","[41, 54, 161, 170]",0.5674342792838873
Abyssinian_80,0,"[70.0, 42.175, 114.8, 139.825]","[65, 36, 159, 161]",0.6270522286026798
german_shorthaired_48,14,"[93.648, 109.312, 43.456, 98.56]","[59, 88, 130, 136]",0.24225245248868774
german_shorthaired_70,14,"[0.0, 56.263999999999996, 196.22400000000002, 103.488]","[27, 61, 165, 122]",0.674905736270108
english_setter_194,28,"[90.048, 113.12, 133.952, 82.432]","[100, 84, 124, 123]",0.6359716883014327
yorkshire_terrier_91,36,"[37.632, 0.896, 140.224, 221.312]","[49, 0, 158, 144]",0.521702558701738
german_shorthaired_88,14,"[64.56, 20.608, 133.056, 203.392]","[33, 41, 173, 134]",0.5500383132981319
British_Shorthair_36,9,"[0.0, 49.992000000000004, 183.232, 118.272]","[58, 40, 166, 143]",0.4840691396655757
great_pyrenees_49,15,"[0.0, 49.064, 223.552, 114.688]","[91, 54, 133, 136]",0.49857447491679097
Persian_2,23,"[5.76, 42.88, 218.24, 136.96]","[0, 0, 168, 161]",0.5073226386438786
pomeranian_197,29,"[0.0, 3.0, 223.25333333333333, 217.28]","[40, 45, 184, 162]",0.6104745889590425
Bengal_33,5,"[42.112, 41.263999999999996, 180.992, 151.424]","[17, 51, 207, 155]",0.7576532589296865
german_shorthaired_67,14,"[72.57600000000001, 37.408, 82.432, 142.464]","[48, 30, 145, 135]",0.5056343345851411
great_pyrenees_57,15,"[29.568, 89.864, 121.408, 50.176]","[58, 48, 119, 124]",0.28828263774945967
Maine_Coon_49,26,"[125.888, 110.024, 54.656, 54.656]","[87, 66, 137, 128]",0.17035118248175188
american_bulldog_46,1,"[66.568, 27.328, 116.928, 149.632]","[39, 28, 185, 144]",0.6167960970682435
Abyssinian_87,5,"[0.56, 28.56, 221.20000000000002, 167.44000000000003]","[59, 77, 165, 147]",0.4619861403490026
beagle_21,4,"[23.744, 72.36, 141.568, 108.864]","[60, 41, 138, 136]",0.47581768459773377
Bengal_99,5,"[0.448, 35.44, 201.6, 165.76]","[29, 67, 148, 157]",0.539840381025938
Abyssinian_32,26,"[54.60000000000001, 71.12, 119.00000000000001, 88.76]","[22, 37, 153, 128]",0.5393402777777778
Bengal_195,5,"[44.434782608695656, 51.73913043478261, 130.2608695652174, 129.6521739130435]","[54, 79, 152, 123]",0.5320744839818031
miniature_pinscher_61,21,"[29.344, 13.44, 163.968, 207.872]","[44, 0, 133, 182]",0.6249597857665391
miniature_pinscher_20,21,"[59.584, 64.776, 99.456, 111.552]","[64, 53, 137, 142]",0.531513883789856
chihuahua_53,10,"[23.17241379310345, 14.908722109533468, 157.20892494929006, 191.28600405679512]","[36, 0, 159, 165]",0.6256517692589086
newfoundland_194,22,"[59.808, 21.056, 113.792, 200.256]","[36, 0, 155, 154]",0.47980245330043836
Abyssinian_70,0,"[37.0, 1.792, 148.288, 221.312]","[40, 24, 166, 158]",0.6360555086958555
boxer_191,8,"[65.768, 4.928, 95.872, 211.008]","[46, 0, 144, 156]",0.5134165266495258
Persian_88,23,"[0.0, 37.584, 223.552, 153.216]","[54, 50, 170, 174]",0.5974380781259572
staffordshire_bull_terrier_7,8,"[70.336, 54.472, 96.32000000000001, 66.304]","[28, 26, 169, 126]",0.29991552925706777
newfoundland_78,22,"[0.0, 34.72, 180.096, 159.936]","[0, 34, 224, 153]",0.7692676562502828
great_pyrenees_99,15,"[0.448, 72.80000000000001, 177.40800000000002, 123.2]","[36, 42, 154, 143]",0.5692011576221664
staffordshire_bull_terrier_5,8,"[46.0, 21.056, 119.168, 202.94400000000002]","[0, 41, 224, 151]",0.44970110092239446
saint_bernard_23,28,"[2.24, 39.263999999999996, 212.8, 157.696]","[56, 35, 168, 128]",0.5561744517425575
havanese_40,16,"[16.128, 41.032, 184.12800000000001, 142.016]","[80, 23, 144, 132]",0.4357569933681453
Siamese_78,32,"[37.896, 4.48, 123.648, 219.52]","[38, 0, 152, 143]",0.5387323535393466
yorkshire_terrier_33,36,"[37.184, 71.49600000000001, 181.44, 69.44]","[20, 40, 166, 127]",0.4426093854581192
american_pit_bull_terrier_51,21,"[78.176, 30.912, 65.856, 142.912]","[40, 0, 162, 153]",0.307378861543754
Russian_Blue_237,27,"[57.120000000000005, 32.85333333333333, 90.34666666666666, 156.05333333333334]","[36, 25, 154, 153]",0.5342124898367976
pomeranian_36,24,"[1.792, 51.232, 157.248, 125.44]","[0, 38, 171, 141]",0.8180991713325869
english_cocker_spaniel_59,12,"[41.664, 89.75999999999999, 85.12, 98.56]","[37, 66, 127, 125]",0.5284678551181103
Maine_Coon_69,20,"[8.96, 78.664, 101.696, 78.848]","[0, 52, 120, 132]",0.5062200888888888
Bombay_91,7,"[39.424, 36.064, 184.576, 158.592]","[29, 51, 195, 154]",0.8087226539492132
boxer_68,8,"[59.584, 41.928, 135.296, 144.704]","[55, 29, 169, 140]",0.6600874439370865
american_bulldog_70,1,"[24.192, 29.792, 133.952, 157.248]","[0, 66, 180, 158]",0.4870376932759537
basset_hound_80,3,"[37.0, 78.848, 101.696, 83.776]","[42, 53, 146, 133]",0.4083708776783446
Persian_272,23,"[30.270270270270274, 37.513513513513516, 190.2702702702703, 152.21621621621622]","[0, 18, 140, 143]",0.38242570277150356
Ragdoll_208,6,"[10.224066390041495, 12.929460580912863, 213.7759336099585, 196.11618257261412]","[0, 0, 164, 161]",0.49978200130268624
Sphynx_95,33,"[28.448, 0.448, 134.848, 170.24]","[0, 0, 195, 190]",0.6196092717948719
Siamese_94,32,"[60.928000000000004, 35.616, 137.088, 159.936]","[40, 22, 153, 145]",0.6484806308825124
Maine_Coon_53,20,"[63.392, 20.608, 84.224, 191.744]","[44, 60, 141, 133]",0.4726363960231025
Abyssinian_204,0,"[35.21333333333333, 26.880000000000003, 141.86666666666667, 192.64000000000001]","[52, 0, 172, 156]",0.4248871887465384
shiba_inu_53,31,"[85.12, 60.744, 138.88, 113.792]","[55, 38, 144, 134]",0.564871128364249
Bombay_24,7,"[25.200000000000003, 50.800000000000004, 181.60000000000002, 167.20000000000002]","[65, 35, 159, 152]",0.5483832864449111
leonberger_59,19,"[102.144, 28.0, 89.60000000000001, 130.816]","[82, 40, 142, 132]",0.5371515298296604
shiba_inu_204,34,"[50.176, 58.056, 67.2, 115.136]","[25, 31, 131, 121]",0.36544135333171757
chihuahua_59,10,"[24.192, 37.0, 124.544, 148.736]","[0, 46, 183, 151]",0.60524947241932
chihuahua_31,21,"[95.24000000000001, 46.144, 64.06400000000001, 159.04]","[55, 42, 148, 149]",0.4041715340246148
newfoundland_195,22,"[65.856, 67.912, 157.248, 117.376]","[40, 42, 144, 153]",0.5208976517776173
english_cocker_spaniel_29,12,"[37.0, 0.0, 148.288, 224.0]","[0, 37, 224, 143]",0.48146189134481393
chihuahua_19,33,"[33.152, 18.648, 190.4, 197.568]","[63, 19, 161, 153]",0.6518279374317933
scottish_terrier_70,30,"[48.448, 8.064, 126.784, 215.488]","[43, 0, 138, 135]",0.5390181982942285
miniature_pinscher_44,21,"[96.32000000000001, 32.032, 56.448, 110.656]","[58, 0, 136, 150]",0.3061916611764705
newfoundland_198,22,"[15.232000000000001, 31.36, 166.656, 165.76]","[0, 60, 195, 164]",0.6217683838045385
scottish_terrier_81,30,"[42.336, 34.944, 132.608, 141.12]","[69, 27, 131, 136]",0.5908129629442738
english_cocker_spaniel_37,12,"[54.472, 21.504, 115.136, 190.4]","[39, 0, 153, 149]",0.488668990939616
miniature_pinscher_81,21,"[43.456, 54.576, 112.896, 102.592]","[61, 49, 124, 130]",0.5458940368552306
Ragdoll_235,6,"[45.54666666666667, 45.17333333333333, 123.94666666666667, 107.52000000000001]","[25, 45, 143, 141]",0.6478284477202303
pomeranian_6,24,"[0.896, 37.448, 223.104, 149.184]","[36, 55, 170, 153]",0.6061700904041932
newfoundland_32,22,"[38.448, 0.0, 146.94400000000002, 210.56]","[71, 0, 153, 179]",0.5409625348675446
Egyptian_Mau_45,11,"[43.92888888888889, 100.05333333333333, 113.99111111111111, 91.09333333333333]","[19, 91, 148, 133]",0.5275264316948527
yorkshire_terrier_194,36,"[72.352, 61.376000000000005, 92.736, 144.256]","[49, 47, 156, 148]",0.5147366928054126
american_pit_bull_terrier_202,10,"[59.733333333333334, 69.06666666666666, 108.26666666666667, 116.48]","[0, 25, 166, 142]",0.4037518802266403
wheaten_terrier_6,35,"[38.08, 83.592, 142.912, 84.672]","[45, 62, 134, 136]",0.5978338694533325
yorkshire_terrier_35,36,"[7.6160000000000005, 37.0, 194.88, 147.84]","[0, 24, 224, 169]",0.761069822485207
newfoundland_51,22,"[54.656, 51.784, 95.872, 129.024]","[53, 23, 150, 160]",0.5154078719999998
great_pyrenees_36,15,"[130.368, 114.464, 93.632, 56.896]","[0, 34, 138, 139]",0.018036521784206873
Bengal_36,5,"[56.896, 94.304, 90.496, 48.832]","[48, 55, 142, 128]",0.243128338028169
shiba_inu_65,31,"[77.28, 136.192, 30.912, 66.752]","[43, 91, 124, 133]",0.12511750084889647
Ragdoll_203,32,"[43.73101952277657, 40.03470715835141, 118.07375271149674, 152.08676789587852]","[77, 0, 147, 152]",0.30822273923578153
British_Shorthair_270,9,"[0.0, 75.78666666666666, 223.25333333333333, 108.26666666666667]","[97, 47, 127, 148]",0.46655368157256805
saint_bernard_69,28,"[74.368, 53.984, 143.808, 98.56]","[105, 29, 119, 124]",0.6275426234243208
pug_2,25,"[46.512, 4.48, 115.136, 190.848]","[32, 42, 164, 140]",0.5594084984319149
saint_bernard_7,28,"[71.232, 51.784, 103.936, 133.952]","[36, 20, 131, 133]",0.447680250115535
beagle_94,13,"[82.88, 80.00800000000001, 56.448, 98.56]","[56, 55, 129, 133]",0.3242708445532436
basset_hound_28,3,"[2.688, 40.24, 112.0, 41.216]","[0, 59, 159, 132]",0.10892888078887374
keeshond_26,18,"[102.368, 119.616, 93.184, 96.768]","[78, 102, 146, 122]",0.5062446278913093
english_setter_199,13,"[22.400000000000002, 28.024, 201.15200000000002, 185.024]","[18, 0, 168, 183]",0.5950560586861787
japanese_chin_94,17,"[83.776, 54.432, 139.328, 138.43200000000002]","[64, 37, 160, 148]",0.7342596323276849
leonberger_71,19,"[1.0, 8.064, 203.84, 202.048]","[36, 0, 160, 146]",0.5195854984235846
newfoundland_199,22,"[57.792, 37.0, 70.336, 148.736]","[31, 59, 148, 146]",0.38496879240912857
american_bulldog_77,1,"[64.96000000000001, 70.152, 159.04, 115.584]","[40, 46, 184, 147]",0.6796243478260868
wheaten_terrier_84,35,"[39.872, 28.0, 184.12800000000001, 168.0]","[23, 24, 182, 129]",0.6112138569208206
Russian_Blue_55,27,"[55.104, 50.44, 150.528, 120.96000000000001]","[36, 30, 151, 154]",0.6254630345984827
Russian_Blue_35,27,"[32.256, 65.224, 191.744, 105.28]","[33, 58, 191, 166]",0.6326539229506678
basset_hound_5,3,"[21.952, 40.992000000000004, 108.864, 146.048]","[33, 94, 131, 130]",0.3819281260307293
miniature_pinscher_51,21,"[82.432, 48.2, 78.4, 135.744]","[56, 37, 137, 152]",0.5110607760276604
yorkshire_terrier_71,30,"[87.36, 78.624, 70.784, 82.432]","[38, 49, 144, 141]",0.28737523089046496
japanese_chin_78,17,"[63.168, 48.16, 144.704, 147.392]","[39, 39, 157, 158]",0.7372531145037314
British_Shorthair_241,11,"[6.720000000000001, 57.86666666666667, 193.38666666666668, 73.17333333333333]","[80, 49, 144, 119]",0.3906369338250455
havanese_58,16,"[31.408, 49.28, 162.17600000000002, 174.272]","[23, 55, 201, 137]",0.6616151763442629
havanese_200,16,"[35.84, 37.448, 170.24, 148.288]","[76, 60, 148, 164]",0.4932249472080452
Maine_Coon_76,20,"[47.752, 20.608, 137.088, 203.392]","[29, 0, 195, 187]",0.5491539088667773
beagle_200,4,"[8.96, 61.192, 185.024, 123.2]","[0, 49, 169, 150]",0.6935735199480307
